feature,mean_A,mean_B,diff,kind,label,pair
ces ,0.02419753354793481,0.0012321571816980548,0.022965376366236755,char,social_proof,FN_vs_TP
veces,0.02419753354793481,0.0012321571816980548,0.022965376366236755,char,social_proof,FN_vs_TP
eces,0.02419753354793481,0.0012321571816980548,0.022965376366236755,char,social_proof,FN_vs_TP
eces ,0.02419753354793481,0.0012321571816980548,0.022965376366236755,char,social_proof,FN_vs_TP
 vec,0.02419753354793481,0.0012321571816980548,0.022965376366236755,char,social_proof,FN_vs_TP
__num__,0.16934678153913868,0.05078849897217835,0.11855828256696033,word,social_proof,FP_vs_TN
de,0.10728991841795454,0.015505284093876734,0.09178463432407781,word,social_proof,FP_vs_TN
__num__ __num__,0.07460743441700443,0.0006372994172371412,0.07397013499976729,word,social_proof,FP_vs_TN
en,0.0957614977459284,0.02974795099500632,0.06601354675092208,word,social_proof,FP_vs_TN
demanda,0.04437193597677007,0.005636439713167095,0.038735496263602974,word,social_proof,FP_vs_TN
rápido,0.03970442706858353,0.0011609428300062264,0.0385434842385773,word,social_proof,FP_vs_TN
artículos,0.03252528746976085,0.0,0.03252528746976085,word,social_proof,FP_vs_TN
una,0.039399278726185934,0.007161292433263579,0.032237986292922356,word,social_proof,FP_vs_TN
__num__ __num__ __num__,0.03097349564955208,0.0,0.03097349564955208,word,social_proof,FP_vs_TN
seconds,0.03719149359021779,0.007200849142630372,0.02999064444758742,word,social_proof,FP_vs_TN
artículos en,0.02751550269875025,0.0,0.02751550269875025,word,social_proof,FP_vs_TN
lanzamiento,0.027820622245653327,0.0010155566866218155,0.02680506555903151,word,social_proof,FP_vs_TN
de __num__,0.02553128289888816,0.0,0.02553128289888816,word,social_proof,FP_vs_TN
hrs __num__,0.02355365583298257,0.0004882907718499796,0.023065365061132593,word,social_proof,FP_vs_TN
__num__ hrs,0.02355365583298257,0.0004882907718499796,0.023065365061132593,word,social_proof,FP_vs_TN
__num__ hrs __num__,0.02355365583298257,0.0004882907718499796,0.023065365061132593,word,social_proof,FP_vs_TN
en tu,0.022553037329392685,0.0,0.022553037329392685,word,social_proof,FP_vs_TN
en tu carrito,0.022553037329392685,0.0,0.022553037329392685,word,social_proof,FP_vs_TN
tu carrito,0.022553037329392685,0.0,0.022553037329392685,word,social_proof,FP_vs_TN
hrs,0.022013840587276436,0.002695263918557861,0.019318576668718574,word,social_proof,FP_vs_TN
__num__ hours __num__,0.021063464743893322,0.0023509661327431874,0.018712498611150135,word,social_proof,FP_vs_TN
carrito,0.02129538050442414,0.002605475091748958,0.018689905412675182,word,social_proof,FP_vs_TN
artículos en tu,0.01770190321758572,0.0,0.01770190321758572,word,social_proof,FP_vs_TN
los artículos,0.01770190321758572,0.0,0.01770190321758572,word,social_proof,FP_vs_TN
los artículos en,0.01770190321758572,0.0,0.01770190321758572,word,social_proof,FP_vs_TN
en __num__,0.022630112771200077,0.0053257076189336386,0.017304405152266437,word,social_proof,FP_vs_TN
persona,0.01685628167958076,0.0,0.01685628167958076,word,social_proof,FP_vs_TN
se,0.023439064050961453,0.007026325566763003,0.01641273848419845,word,social_proof,FP_vs_TN
__num__ hours,0.02033638471039805,0.004151585738801741,0.016184798971596307,word,social_proof,FP_vs_TN
in __num__ hrs,0.016235115931925805,0.000517128116252382,0.015717987815673424,word,social_proof,FP_vs_TN
__num__ minutes,0.02203307396632292,0.00640822290539543,0.01562485106092749,word,social_proof,FP_vs_TN
in __num__,0.019264064642447294,0.0038579233427419746,0.01540614129970532,word,social_proof,FP_vs_TN
__num__ seconds,0.021704983713489376,0.00640822290539543,0.015296760808093945,word,social_proof,FP_vs_TN
__num__ minutos,0.016300945454581425,0.001052453313027181,0.015248492141554245,word,social_proof,FP_vs_TN
en __num__ minutos,0.016300945454581425,0.001052453313027181,0.015248492141554245,word,social_proof,FP_vs_TN
alta,0.019375362228271152,0.0045150911969298385,0.014860271031341313,word,social_proof,FP_vs_TN
__num__ __num__ seconds,0.014483506978412428,0.0,0.014483506978412428,word,social_proof,FP_vs_TN
hrs __num__ mins,0.014042893260195876,0.0,0.014042893260195876,word,social_proof,FP_vs_TN
está,0.013913703112339372,0.0,0.013913703112339372,word,social_proof,FP_vs_TN
producto,0.015058750009074189,0.001445769269258684,0.013612980739815504,word,social_proof,FP_vs_TN
__num__ mins,0.015498461440314883,0.002322836319852652,0.01317562512046223,word,social_proof,FP_vs_TN
__num__ mins __num__,0.015498461440314883,0.002322836319852652,0.01317562512046223,word,social_proof,FP_vs_TN
mins __num__,0.015498461440314883,0.002322836319852652,0.01317562512046223,word,social_proof,FP_vs_TN
tienen,0.013093675184952382,0.0,0.013093675184952382,word,social_proof,FP_vs_TN
carrito tienen,0.013093675184952382,0.0,0.013093675184952382,word,social_proof,FP_vs_TN
tu carrito tienen,0.013093675184952382,0.0,0.013093675184952382,word,social_proof,FP_vs_TN
de remeras de,0.013003746967825042,0.0,0.013003746967825042,word,social_proof,FP_vs_TN
halloween,0.013003746967825042,0.0,0.013003746967825042,word,social_proof,FP_vs_TN
de remeras,0.013003746967825042,0.0,0.013003746967825042,word,social_proof,FP_vs_TN
de halloween,0.013003746967825042,0.0,0.013003746967825042,word,social_proof,FP_vs_TN
m__ ,0.07221939197403154,0.013961686490189366,0.05825770548384218,char,social_proof,FP_vs_TN
um__ ,0.07221939197403154,0.013961686490189366,0.05825770548384218,char,social_proof,FP_vs_TN
 __nu,0.06913127906068402,0.015720871029847858,0.05341040803083616,char,social_proof,FP_vs_TN
 __n,0.06913127906068402,0.015720871029847858,0.05341040803083616,char,social_proof,FP_vs_TN
m__,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
__n,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
num,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
num_,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
num__,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
_num,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
_nu,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
__num,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
__nu,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
_num_,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
um_,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
um__,0.06867337424460332,0.01823665784127607,0.05043671640332725,char,social_proof,FP_vs_TN
 de ,0.03206286354726685,0.005100116328767656,0.02696274721849919,char,social_proof,FP_vs_TN
en ,0.036967227429650217,0.010949359151423015,0.0260178682782272,char,social_proof,FP_vs_TN
de ,0.03254867858718344,0.006596013914843581,0.025952664672339858,char,social_proof,FP_vs_TN
 de,0.03850686107723604,0.014213863875157157,0.024292997202078885,char,social_proof,FP_vs_TN
__ ,0.050162368137032606,0.02909882876803022,0.021063539369002387,char,social_proof,FP_vs_TN
ven,0.021413993997714164,0.0021772722883437482,0.019236721709370415,char,social_proof,FP_vs_TN
 __,0.05015973674424026,0.031403660422760715,0.018756076321479548,char,social_proof,FP_vs_TN
 ven,0.019496166706853314,0.0022146954693250606,0.017281471237528254,char,social_proof,FP_vs_TN
ien,0.01968413515000106,0.0030662742262551456,0.01661786092374591,char,social_proof,FP_vs_TN
 artí,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
rtí,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
ícul,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
culo,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
ícu,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
cul,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
 art,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
rtícu,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
tícul,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
ulo,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
tícu,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
tíc,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
artí,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
artíc,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
ículo,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
rtíc,0.016476830908479116,0.0008251527338317135,0.015651678174647403,char,social_proof,FP_vs_TN
 ve,0.018573126382208507,0.003134381217334876,0.01543874516487363,char,social_proof,FP_vs_TN
 en ,0.02515886282741033,0.01016036776403019,0.014998495063380139,char,social_proof,FP_vs_TN
to ,0.02175584872567623,0.007549511299201421,0.014206337426474808,char,social_proof,FP_vs_TN
and,0.017671008303335817,0.003520396318083292,0.014150611985252524,char,social_proof,FP_vs_TN
 ar,0.015696740156304026,0.0018175669082283923,0.013879173248075635,char,social_proof,FP_vs_TN
anda,0.01586834552402795,0.002083731579799581,0.013784613944228367,char,social_proof,FP_vs_TN
manda,0.01586834552402795,0.002083731579799581,0.013784613944228367,char,social_proof,FP_vs_TN
los ,0.0170198884367747,0.0032367664645668163,0.013783121972207884,char,social_proof,FP_vs_TN
ema,0.017523775835281353,0.004051700260050282,0.013472075575231071,char,social_proof,FP_vs_TN
